ICSD_code,space_group
422523,P n -3 Z
422524,P n -3 Z
422533,F d -3 Z
422540,I -4 3 m
422547,F d -3 m Z
422548,F d -3 m Z
422549,F d -3 m Z
422618,P 43 3 2
422690,I a -3 d
422691,I a -3 d
422712,F d -3 m Z
422794,P m -3
422795,P m -3
422796,P m -3
422797,P m -3
422798,P m -3
422804,P m -3
422849,F d -3 m S
422884,P a -3
4231,F -4 3 c
423107,I -4 3 m
423147,P -4 3 m
423177,F m -3
423252,P m -3
423254,P -4 3 n
423255,P -4 3 n
423267,P -4 3 n
423306,P a -3
423423,I -4 3 m
423441,I m -3 m
423442,I m -3 m
423443,I m -3 m
423444,I m -3 m
423519,I a -3 d
423582,I m -3 m
423608,F d -3 m Z
4237,F d -3 Z
424496,I m -3 m
424582,I m -3 m
424583,I m -3 m
424636,I m -3 m
424716,P n -3 n Z
424717,P n -3 n Z
42473,F d -3 m Z
424900,I -4 3 m
424920,P n -3 m Z
424921,P n -3 m Z
42497,I -4 3 d
425109,I a -3
425122,I m -3 m
425123,I m -3 m
42516,P -4 3 m
42535,F d -3 m Z
425440,I -4 3 m
425441,I -4 3 m
425442,I -4 3 m
425443,I -4 3 m
425444,I -4 3 m
425581,I a -3
425657,I -4 3 d
425659,P -4 3 m
425660,P -4 3 m
425681,P a -3
425682,P a -3
425694,P m -3
425845,P n -3 n Z
425857,F d -3 m Z
425958,F d -3 m Z
426095,I -4 3 m
426096,I -4 3 m
426097,I -4 3 m
426098,I -4 3 m
426125,F d -3 m Z
426308,F d -3 m S
426370,F d -3 m Z
426371,F d -3 m Z
426372,F d -3 m Z
426373,F d -3 m Z
426374,F d -3 m Z
426375,F d -3 m Z
426376,F d -3 m Z
426404,I m -3 m
426405,I m -3 m
426406,I m -3 m
426407,I m -3 m
426543,F d -3 m Z
426550,I 41 3 2
426588,F d -3 m Z
42671,I -4 3 m
42675,F d -3 m Z
426759,F d -3 m Z
426760,F d -3 m Z
426761,F d -3 m Z
42685,I -4 3 d
42702,F d -3 m Z
427042,P -4 3 m
427045,I -4 3 m
427046,I -4 3 m
427047,I -4 3 m
427048,I -4 3 m
427049,I -4 3 m
427050,I -4 3 m
427051,I -4 3 m
427107,P -4 3 m
427140,P a -3
427174,P -4 3 m
427388,F d -3 Z
427389,F d -3 m Z
42743,I -4 3 m
427458,I -4 3 d
427561,P -4 3 n
427562,P -4 3 n
427596,I m -3 m
427597,I m -3 m
42760,I -4 3 d
427635,P a -3
427670,I -4 3 m
42774,I -4 3 m
427870,I -4 3 m
427928,F d -3 m Z
427957,F d -3 m Z
427985,I m -3 m
428059,P n -3 Z
428060,F d -3 m Z
428095,I m -3 m
428096,I m -3 m
428097,I m -3 m
428098,I m -3 m
428378,I 2 3
428379,I 2 3
428505,P a -3
428512,I m -3
428519,P -4 3 m
428540,P n -3 n Z
428541,P n -3 n Z
428543,I a -3
428738,P n -3 Z
428744,I -4 3 m
428745,I -4 3 m
428778,P a -3
428908,P n -3 n Z
428956,F -4 3 c
42903,I -4 3 d
42917,P 41 3 2
429178,I m -3 m
429179,I m -3 m
429180,I m -3 m
429181,I m -3 m
429182,I m -3 m
429189,P -4 3 m
429190,F d -3 m Z
429191,F d -3 m Z
429192,F d -3 m Z
429207,I -4 3 d
429208,I -4 3 d
429397,P n -3 Z
429404,I -4 3 d
429405,I -4 3 d
429406,I -4 3 d
429407,I -4 3 d
429416,I m -3
429472,F d -3 m Z
429501,P 41 3 2
429512,I -4 3 m
429519,P a -3
42961,I m -3
42962,I m -3
42963,I m -3
429686,I -4 3 m
429725,I -4 3 m
429726,I -4 3 m
429727,I -4 3 m
429734,I -4 3 d
429761,F 2 3
42980,F d -3 m S
42987,I m -3 m
429907,F m -3 c
429966,I m -3 m
429967,I m -3 m
430132,I m -3
430133,I m -3
430187,F d -3 m Z
43031,I -4 3 d
43038,P m -3
43039,F d -3 m Z
43040,F d -3 m Z
43041,F d -3 m Z
430466,P a -3
43054,P 21 3
430556,P n -3 Z
430571,I a -3 d
430574,I -4 3 d
430575,I a -3 d
430576,I a -3 d
43058,I -4 3 m
430602,I a -3 d
430603,I -4 3 d
430604,I -4 3 d
430616,I a -3 d
430681,P a -3
430695,P n -3 Z
430696,F d -3 m Z
430697,F d -3 m Z
430699,F d -3 m Z
430751,I -4 3 m
430821,P a -3
430970,I -4 3 m
430971,I -4 3 m
430972,I -4 3 m
430973,I -4 3 m
430974,I -4 3 m
430975,I -4 3 m
430976,I -4 3 m
430977,I -4 3 m
430978,I -4 3 m
430979,I -4 3 m
431008,I m -3
431038,I a -3
431052,P n -3 Z
431053,P n -3 Z
431352,F d -3 m Z
431358,F d -3 m Z
431369,P a -3
431370,P a -3
431382,F d -3 m Z
431388,F d -3 m S
431389,I a -3 d
431390,I -4 3 d
431391,I -4 3 d
431392,I -4 3 d
431393,I -4 3 d
431463,P 41 3 2
431464,P 41 3 2
431512,I a -3
431580,F m -3 c
431617,I m -3 m
431822,P a -3
431957,I a -3 d
43199,I -4 3 d
432040,P -4 3 n
432041,P -4 3 n
432042,P -4 3 n
432112,I m -3 m
432113,I m -3 m
432114,I m -3 m
432198,P m -3
432199,P m -3
43220,I a -3 d
432201,I m -3
432202,I m -3
432205,I m -3
432206,I m -3
432207,F d -3 Z
432208,F d -3 Z
432270,F d -3 m Z
43229,F 2 3
43230,F d -3 m Z
432333,F d -3 m Z
43235,I -4 3 d
432380,F d -3 m Z
43240,P 21 3
432434,I a -3
432553,F d -3 m Z
432569,F -4 3 c
43259,P 43 3 2
432680,F d -3 m Z
432740,I -4 3 m
432904,I a -3 d
432905,I a -3 d
432906,I a -3 d
43300,P -4 3 m
433086,F d -3 m Z
433183,I -4 3 m
433184,I -4 3 m
433185,I -4 3 m
433186,I -4 3 m
433187,I -4 3 m
433221,F d -3 m Z
433232,F d -3 c Z
433233,F d -3 c Z
433235,F d -3 c Z
433236,F d -3 c Z
433238,F d -3 c Z
433239,F d -3 c Z
433241,F d -3 c Z
433242,F d -3 c Z
433244,F d -3 c Z
433245,F d -3 c Z
433247,F d -3 c Z
433248,F d -3 c Z
433307,F m -3 c
433308,I m -3
433311,I m -3 m
433312,I m -3 m
433313,I m -3 m
433336,F d -3 m Z
433337,F d -3 m Z
433370,I m -3 m
433371,I m -3 m
433456,F d -3 m Z
433457,F d -3 m Z
43352,I m -3 m
433594,F d -3 m Z
4337,F d -3 m S
433818,P -4 3 m
43385,I -4 3 m
434079,P n -3 m S
43414,I m -3 m
434188,P 43 3 2
43420,I m -3 m
43421,I m -3 m
43425,I m -3 m
43451,F d -3 m Z
434621,F d -3 m Z
43464,I a -3
43504,I m -3 m
43515,P -4 3 n
43516,P -4 3 n
43517,P -4 3 n
43518,P -4 3 n
43519,P -4 3 n
43520,P -4 3 n
43568,I m -3 m
43569,I m -3 m
43570,I m -3 m
43571,I m -3 m
43572,I m -3 m
43578,I m -3 m
43619,I m -3 m
43667,I m -3 m
43676,I -4 3 d
43689,I -4 3 d
43691,P -4 3 n
43709,I m -3 m
43718,I m -3 m
43724,I m -3
43742,F d -3 m S
43743,F d -3 m S
43799,P m -3 m
43800,P m -3 m
43883,I -4 3 d
439,F -4 3 m
4392,F d -3 m Z
43939,P -4 3 n
43941,I -4 3 d
43969,I -4 3 m
43990,I a -3
4403,F m -3 m
44045,I -4 3 d
44298,I -4 3 d
44322,I m -3 m
44323,I m -3 m
44349,I m -3 m
44367,I m -3 m
44368,P -4 3 n
44391,I m -3 m
44392,I m -3 m
44393,I m -3 m
44395,I m -3 m
44494,F m -3 m
44498,I m -3 m
44509,I m -3 m
44514,I m -3 m
44516,I a -3
44517,P -4 3 m
44523,F d -3 m S
44524,F d -3 m S
44613,I m -3 m
44670,I m -3 m
44692,I m -3 m
44707,I -4 3 m
44714,F d -3 m S
44715,I m -3
44716,I m -3
44717,I m -3
44719,I m -3 m
44720,I m -3 m
44723,I m -3 m
44728,I m -3 m
44729,P -4 3 m
44731,I m -3 m
44749,I m -3 m
44754,I m -3 m
44755,I m -3 m
44756,I m -3 m
44757,I m -3 m
44759,I m -3 m
44761,I -4 3 m
44762,P 41 3 2
44764,F -4 3 c
44812,P -4 3 n
44849,I -4 3 d
44863,I m -3 m
44869,I m -3 m
44907,F 2 3
44932,I -4 3 m
44970,F -4 3 m
4532,P a -3
4533,F m -3 c
4534,F m -3 c
4536,P a -3
4537,F m -3 c
4538,F m -3 c
45666,P n -3 m S
45667,P n -3 m S
45815,F d -3 m Z
45816,F d -3 m Z
45817,F d -3 m Z
45818,F d -3 m Z
45819,F d -3 m Z
45820,F d -3 m Z
45821,F d -3 m Z
45822,F d -3 m Z
45823,F d -3 m Z
45824,F d -3 m Z
46007,F d -3 m Z
4639,F d -3 m Z
4640,F d -3 m Z
4669,F -4 3 m
4679,P m -3 m
4680,P m -3 m
4681,P m -3 m
4682,P m -3 m
4691,F d -3 m Z
47121,P m -3
47160,F m -3 c
48005,I a -3 d
48008,F m -3 c
4806,F d -3 m Z
4807,F d -3 m Z
4808,F d -3 m Z
4809,F d -3 m Z
4810,F d -3 m Z
4811,F d -3 m Z
4812,F d -3 m Z
48127,F d -3 m Z
48128,F d -3 m Z
48137,F m -3 m
48140,P 41 3 2
48146,F m -3 m
48147,I -4 3 m
48154,F d -3 Z
48178,I 21 3
48179,I 21 3
48208,P m -3 m
4849,F m -3 m
4851,F m -3 m
49028,I -4 3 d
491556,F d -3 m Z
491557,F d -3 m Z
49521,F m -3 m
49522,F m -3 m
49549,F d -3 m Z
49551,F d -3 m Z
49553,F d -3 m Z
49554,F d -3 m Z
49566,F -4 3 m
49567,F -4 3 m
49648,I -4 3 m
49649,I -4 3 m
49663,F m -3 c
49720,I m -3 m
49734,P 43 3 2
49743,P m -3 m
49759,P -4 3 n
49760,P -4 3 n
49772,I a -3 d
50006,F -4 3 m
50025,F m -3 m
50026,F m -3 m
50027,F m -3 m
50033,F d -3 m Z
50034,F d -3 m Z
50035,F d -3 m Z
50036,F d -3 m Z
50047,F d -3 m Z
50048,F d -3 m Z
50161,P m -3 m
50162,P m -3 m
50163,P m -3 m
50164,P m -3 m
50174,F d -3 m Z
50175,F d -3 m Z
50197,I a -3
50211,P 41 3 2
50215,I m -3 m
50226,I m -3
50271,F d -3 m Z
50272,F d -3 m Z
50273,F d -3 m Z
50275,P m -3 m
50288,F d -3 m S
50289,F d -3 m S
50290,F d -3 m S
50291,F d -3 m S
50292,F 2 3
50295,P m -3 m
50296,P m -3 n
50297,P m -3 n
50305,F d -3 m Z
50306,F d -3 m Z
50311,F d -3 m Z
50313,P m -3 m
50378,F m -3 m
50379,F m -3 m
50415,F d -3 m Z
50416,F d -3 m Z
50471,F m -3 m
50472,F m -3 m
50473,P m -3 m
5048,I -4 3 m
50489,F m -3 m
50491,P 21 3
50492,P 21 3
50493,I -4 3 d
50494,I -4 3 d
50495,P n -3 Z
50502,F -4 3 m
50503,F -4 3 m
50518,I m -3 m
50565,F m -3 m
50566,F m -3 m
50570,F d -3 m Z
50572,P m -3
50580,P m -3 n
50590,I -4 3 m
50591,F d -3 m Z
50595,I m -3
50596,I m -3
5060,P a -3
50617,I a -3 d
50618,I a -3 d
50619,I a -3 d
50620,I a -3 d
50621,I a -3 d
50622,I a -3 d
50623,I a -3 d
50624,I a -3 d
50625,I a -3 d
50626,I a -3 d
50627,I a -3 d
50628,I a -3 d
50684,P a -3
50699,P m -3 m
5070,I -4 3 m
50726,P m -3 m
5074,P a -3
50754,P 41 3 2
50796,P m -3 n
50797,F d -3 m Z
50798,F d -3 m Z
50799,F d -3 m Z
50800,F d -3 m Z
50801,F d -3 m Z
50802,F d -3 m Z
5081,F d -3 Z
50815,P 41 3 2
50839,F m -3 m
50846,I a -3
50847,I a -3
50848,I a -3
50849,I a -3
50851,F d -3 m Z
50852,F d -3 m Z
50854,F d -3 m Z
50855,F d -3 m Z
50871,F m -3 m
50872,F m -3 m
50873,F m -3 m
50894,I -4 3 d
50895,I -4 3 d
50896,P m -3 m
50897,P m -3 m
50898,P m -3 m
50899,P m -3 m
5090,P -4 3 n
50900,P m -3 m
50901,P m -3 m
50902,P m -3 m
50903,P m -3 m
50904,P m -3 m
50905,P m -3 m
50906,P m -3 m
50907,P m -3 m
50908,P m -3 m
50909,P m -3 m
50910,P m -3 m
50911,P m -3 m
50937,P a -3
50938,P a -3
50983,F d -3 m Z
50991,I a -3
50995,P m -3 m
51006,F d -3 m Z
51007,F d -3 m Z
51093,I m -3 m
51120,P a -3
51132,F m -3 m
51135,F m -3 m
51139,F -4 3 m
51142,F d -3 m Z
51143,F d -3 m Z
51157,F d -3 m Z
51158,F d -3 m Z
51206,F d -3 m S
51208,F m -3 m
51211,F 2 3
51252,I a -3 d
51264,F m -3 m
51289,P m -3 m
51290,P m -3 m
51301,P a -3
51340,I 21 3
51342,F d -3 m Z
51343,F d -3 m Z
51344,F d -3 m Z
51389,F m -3 m
51390,F -4 3 m
51391,F -4 3 m
51396,P 41 3 2
51397,P 41 3 2
5140,F d -3 c Z
51404,F d -3 m Z
51409,F m -3 m
51418,F m -3 m
51419,F m -3 m
51425,F d -3 m Z
51426,F d -3 m Z
51427,F d -3 m Z
51428,F d -3 m Z
51441,F m -3 m
51446,P -4 3 m
51461,F m -3 m
51469,F d -3 m Z
51470,F d -3 m Z
51471,F d -3 m Z
51487,F -4 3 m
51488,F -4 3 m
51495,P m -3 m
51496,F d -3 m Z
51497,F d -3 m Z
5152,F d -3 Z
51571,P a -3
51573,F d -3 m Z
51586,F d -3 m Z
51596,F m -3 m
51598,F m -3 m
51600,F m -3 m
51612,F m -3 m
51613,F m -3 m
51614,F d -3 m Z
51619,F d -3 m Z
51620,I m -3
51621,F m -3 m
5165,F d -3 c Z
51659,P m -3 m
51665,P 43 3 2
51666,P 43 3 2
51667,F d -3 m Z
51681,P m -3 m
51682,P m -3 m
51688,F d -3 m S
51690,F d -3 m Z
51691,F d -3 m Z
51692,F d -3 m Z
51693,F d -3 m Z
51694,F d -3 m Z
51695,F d -3 m Z
51725,F d -3 m Z
51731,F m -3 m
51732,F m -3 m
51733,F m -3 m
51734,F m -3 m
51735,F m -3 m
51736,F m -3 m
51737,F m -3 m
51738,F m -3 m
51785,P m -3 m
51790,P m -3 m
51791,P m -3 m
51880,P m -3 m
51893,I m -3
51894,I m -3
51895,I m -3
51896,I m -3
51897,I m -3
51909,P 41 3 2
51910,P 41 3 2
51911,P 41 3 2
51915,F -4 3 m
51998,I m -3 m
52026,F m -3 m
52033,F m -3 m
52034,F m -3 m
52035,F m -3 m
52036,F m -3 m
52037,F m -3 m
52043,P n -3 m S
52054,F d -3 m S
52113,I -4 3 d
52153,I -4 3 m
52178,F d -3 m S
52179,F d -3 m S
52267,I m -3 m
52268,I m -3 m
52285,P 41 3 2
52288,I m -3 m
5229,F d -3 m Z
52347,I m -3
52348,I a -3
52431,I -4 3 m
5248,I m -3 m
52487,I m -3 m
52490,I m -3 m
52528,I m -3 m
52537,I m -3 m
52538,I m -3 m
52542,I m -3 m
52544,I m -3 m
52548,I -4 3 d
52575,I -4 3 m
52598,F m -3 m
5260,F m -3 m
52603,I m -3 m
52613,P m -3 n
52615,I m -3
52623,P m -3
52626,P m -3
52631,P m -3
52633,P m -3 n
5269,F d -3 m Z
52725,I m -3 m
52749,I m -3 m
52785,I -4 3 d
5279,F m -3 m
52852,I m -3
52868,F m -3 m
52905,I -4 3 d
52938,F d -3 m S
52939,F d -3 m S
52943,F d -3 m Z
5297,F d -3 m Z
5298,F d -3 m Z
5299,F d -3 m Z
52996,I m -3 m
53023,I m -3 m
5304,F d -3 m Z
5305,F d -3 m Z
5306,P m -3 n
53103,F d -3 m S
53118,F d -3 m S
53128,F d -3 m S
5321,P m -3 n
53218,P m -3 n
5324,P m -3
53240,F m -3 m
53241,F m -3 m
53292,F d -3 m S
53295,P -4 3 m
53322,P n -3 m S
5333,F d -3 m Z
53330,F m -3 m
53332,I -4 3 m
53335,P -4 3 m
53341,F m -3 m
5335,F d -3 m Z
53358,I m -3 m
5336,F d -3 m Z
5337,F d -3 m Z
5338,F d -3 m Z
53388,I m -3 m
53406,I a -3
53422,I m -3 m
53424,I m -3 m
53452,I m -3 m
53490,I m -3
53656,I m -3 m
53752,I m -3 m
53753,I m -3 m
53754,I m -3 m
53792,I m -3 m
53793,I m -3 m
53798,I m -3 m
53799,I m -3 m
53800,I m -3 m
53802,I m -3 m
53804,I m -3 m
5392,I m -3 m
5393,I m -3 m
54009,P -4 3 n
54017,P m -3 m
54018,P m -3 m
54043,P m -3
54055,P 21 3
54056,F -4 3 m
54060,F d -3 m Z
54061,F d -3 m Z
54062,F d -3 m Z
54063,F d -3 m Z
54064,F d -3 m Z
54065,F d -3 m Z
54068,P m -3 m
54069,P m -3 m
54070,P m -3 m
54071,P m -3 m
54161,P a -3
54223,F d -3 m Z
54243,I m -3
54247,F -4 3 m
54268,F -4 3 m
54314,I m -3 m
54321,I m -3 m
54367,I 41 3 2
54368,F m -3 m
54375,F d -3 m Z
54385,F m -3 m
54387,F -4 3 m
54388,F m -3 m
54390,F -4 3 m
54404,P 41 3 2
54420,I m -3
54421,I m -3
54445,F d -3 m Z
54464,F d -3 m Z
54465,F -4 3 m
54510,I m -3 m
54511,I m -3 m
54546,F m -3 m
54552,F -4 3 m
54574,P m -3
54594,F m -3 m
54599,P n -3 S
54605,I m -3 m
54614,I m -3
54681,F -4 3 m
54725,I 2 3
5475,I m -3 m
54775,F 2 3
54777,P m -3
54793,P m -3 m
54810,I -4 3 m
54811,I -4 3 m
54812,I -4 3 m
54813,I -4 3 m
54814,I -4 3 m
54815,I -4 3 m
54816,I -4 3 m
54817,I -4 3 m
54818,I -4 3 m
54819,I -4 3 m
54820,I -4 3 m
54821,I -4 3 m
54855,F d -3 m Z
54864,I a -3
54865,I 21 3
54867,I 21 3
54868,I m -3
54877,I a -3
54878,F m -3 m
5488,F d -3 m Z
54915,F m -3 m
54916,F m -3 m
54917,F m -3 m
54918,F m -3 m
55033,P 41 3 2
55068,F d -3 m Z
55069,F d -3 m Z
55070,F d -3 m Z
55284,F m -3 m
55294,F m -3 m
55319,F 2 3
55442,F d -3 m Z
55456,F m -3 m
55462,I m -3
55463,I m -3
55464,I m -3
55465,I m -3
55466,I m -3
55467,I m -3
55468,I m -3
55469,I m -3
55470,I m -3
55471,I m -3
55472,I m -3
55473,I m -3
55474,F d -3 m Z
55475,F d -3 m Z
55476,F d -3 m Z
55477,F d -3 m Z
55478,F d -3 m Z
55479,F d -3 m Z
55480,F d -3 m Z
55481,F d -3 m Z
55482,F d -3 m Z
55483,F d -3 m Z
55484,F d -3 m Z
55485,F d -3 m Z
55486,F d -3 m Z
55487,F d -3 m Z
55489,F d -3 m Z
55490,F d -3 m Z
55491,F d -3 m Z
55498,I -4 3 d
55508,F d -3 m Z
55509,F m -3 c
55515,F -4 3 m
55517,F d -3 m S
55518,I m -3 m
55525,I -4 3 m
55545,P m -3
55558,F d -3 m Z
55559,F -4 3 m
55561,F m -3 m
55562,P m -3 m
55589,P m -3 m
55590,F d -3 m Z
55591,F d -3 m Z
55592,F d -3 m Z
55599,F m -3 c
55620,F m -3 m
55630,F d -3 m Z
55631,F d -3 m Z
55632,F d -3 m Z
55649,P m -3 m
55657,F m -3 m
55660,I m -3
55661,I m -3
55662,I m -3
55663,I m -3
55664,I m -3
55694,F m -3 m
55695,F m -3 m
55707,F d -3 m Z
55713,F m -3 m
55714,F m -3 m
55725,F d -3 m Z
55749,P m -3 m
55831,I a -3
55832,I a -3
55834,P m -3
55871,P m -3
55872,P m -3
5590,F d -3 m Z
5591,F d -3 m Z
5594,F d -3 m Z
55949,F d -3 m Z
5595,F d -3 m Z
55950,F d -3 Z
5596,F d -3 m Z
5598,F d -3 m Z
5599,F d -3 m Z
5600,F d -3 m Z
5601,F d -3 m Z
5602,F d -3 m Z
5603,F d -3 m Z
5606,F d -3 m Z
5607,F d -3 m Z
5610,F d -3 m Z
5611,F d -3 m Z
56132,I m -3 m
56133,I -4 3 m
56134,P 41 3 2
56167,P 42 3 2
56189,I m -3 m
56254,F m -3
56300,F m -3 m
56301,I m -3 m
5632,F d -3 m S
56320,F d -3 m Z
56321,F d -3 m Z
56324,P a -3
56326,F d -3 m Z
56329,F d -3 m Z
56330,F d -3 m Z
56331,F d -3 m Z
56332,F d -3 m Z
56333,F d -3 m Z
56334,F d -3 m Z
56335,F d -3 m Z
56336,F d -3 m Z
56337,F d -3 m Z
56338,F d -3 m Z
56339,F d -3 m Z
56340,F d -3 m Z
56341,F d -3 m Z
56342,F d -3 m Z
56343,F d -3 m Z
56344,F d -3 m Z
56345,F d -3 m Z
56346,F d -3 m Z
56347,F d -3 m Z
56348,F d -3 m Z
56349,F d -3 m Z
56350,F d -3 m Z
56351,F d -3 m Z
56352,F d -3 m Z
56353,F d -3 m Z
56354,F d -3 m Z
56355,F d -3 m Z
56362,F d -3 m Z
56363,F d -3 m Z
56365,F d -3 c Z
56381,I m -3 m
56412,P m -3
56434,P m -3
56437,I -4 3 d
56472,P m -3 m
56497,P -4 3 n
56498,P -4 3 n
56499,P -4 3 n
56500,P -4 3 n
56501,P -4 3 n
56502,P -4 3 n
56504,P 43 3 2
56505,P 41 3 2
56538,F m -3 m
56539,F m -3 m
56540,F m -3 m
56546,F m -3 m
56547,F m -3 m
56548,F m -3 m
56552,F -4 3 m
56554,F m -3 m
56555,F m -3 m
56556,F m -3 m
56565,P 21 3
56591,P m -3 m
56592,P m -3 m
56643,P m -3 m
5671,F d -3 m S
56710,P -4 3 n
5672,F d -3 m S
56782,I -4 3 d
56801,F d -3 m Z
56802,F d -3 m Z
56815,F m -3 m
56964,P m -3 m
56970,F -4 3 m
56980,P m -3 n
56991,I m -3 m
57000,I -4 3 d
57034,P m -3 n
57035,P m -3 n
57036,P m -3 n
57037,P m -3 n
57038,F m -3
57052,F d -3 m Z
57058,I m -3 m
57069,F m -3 m
57127,I 2 3
57152,F m -3 m
57207,I -4 3 d
57212,F m -3 m
57213,F m -3 m
57214,F m -3 m
57241,F m -3 m
57243,F m -3 m
57273,I -4 3 d
57384,F m -3 m
57409,I m -3 m
57500,I m -3 m
57512,F d -3 m S
57540,F m -3 c
57569,F m -3 c
57658,I m -3
57660,I m -3
57670,P -4 3 m
57688,F m -3 c
57690,I m -3
57694,P m -3
57714,F m -3 c
57803,F m -3 c
57863,F d -3 m S
57875,F d -3 m S
57911,F d -3 m S
57964,F d -3 m S
57968,I m -3
58003,I m -3
58024,I m -3 m
58150,I m -3
58168,P 21 3
58207,I m -3
58275,I 2 3
58285,I m -3 m
58311,I m -3 m
58385,I m -3 m
58389,I -4 3 m
58454,I m -3 m
58494,P -4 3 m
58555,I m -3
58560,I m -3 m
58633,F m -3 c
58639,I m -3 m
58651,P 21 3
58652,F d -3 m S
58653,I -4 3 m
58680,I m -3 m
58692,F m -3 c
58694,I m -3 m
58696,I m -3 m
58707,F m -3 c
58708,I m -3 m
58713,F m -3 c
58720,I m -3 m
58727,F m -3 c
58731,F m -3 c
58733,F -4 3 m
58735,I m -3
58737,F m -3 c
58740,F m -3 c
58741,F m -3 c
58742,F m -3 c
58747,F m -3 c
58748,F m -3 c
58749,F m -3 c
58750,F m -3 c
58751,F m -3 c
58753,I m -3 m
58758,F m -3 c
58818,I m -3 m
58862,I -4 3 d
58868,I -4 3 d
58896,F m -3 m
58899,I -4 3 m
58903,I -4 3 m
58930,P m -3 n
58931,P m -3 n
58932,P m -3 n
58933,I -4 3 d
58939,I m -3 m
58956,F -4 3 m
58957,I -4 3 m
58978,I m -3 m
59179,F d -3 m S
59191,P 21 3
59192,P 21 3
59195,F m -3 m
59196,F m -3 m
59200,F m -3 m
59226,P m -3 n
59255,F d -3 m S
59272,P a -3
59290,P 21 3
59362,P m -3
59378,P a -3
59387,F m -3 m
59391,P a -3
59440,I m -3 m
59500,I m -3 m
59555,I m -3 m
59581,F m -3 m
59582,F m -3 m
59583,F m -3 m
59584,F m -3 m
59614,F d -3 Z
59655,P m -3 m
59696,P 21 3
59739,F d -3 m Z
59740,F d -3 m Z
59741,F d -3 m Z
59743,F m -3 m
59744,F m -3 m
59749,F d -3 m Z
59750,F d -3 m Z
59753,I -4 3 m
59761,F d -3 m Z
59762,F d -3 m Z
59763,F d -3 m Z
59764,F d -3 m Z
59765,F d -3 m Z
59766,F d -3 m Z
59767,F d -3 m Z
59768,F d -3 m Z
59769,F d -3 m Z
59770,F d -3 m Z
59808,F m -3 m
59831,P m -3 m
5984,F d -3 m Z
5985,F d -3 m Z
5986,F d -3 m Z
5987,F d -3 m Z
59881,P 21 3
59891,P a -3
59894,F m -3 m
59907,P n -3 m Z
59920,P -4 3 m
59926,F d -3 m Z
59928,P 21 3
59929,P 21 3
59930,P 21 3
59931,P 21 3
59956,F m -3 m
59957,P m -3 m
59958,P m -3 m
59959,P m -3 m
60013,F m -3 m
60014,F m -3 m
600174,F m -3 c
600175,F m -3 c
600177,F m -3 c
600266,F m -3 c
600285,I 2 3
600286,I 2 3
600287,I 2 3
600289,F m -3 c
6003,F d -3 m Z
600485,P m -3
600486,P m -3
600562,F m -3 c
600563,F m -3 c
6006,F d -3 m Z
6011,P 21 3
601475,P -4 3 m
60152,I m -3 m
6017,F d -3 m Z
60173,I -4 3 d
60174,I -4 3 d
60175,I -4 3 d
60176,I -4 3 d
60177,I -4 3 d
60178,I -4 3 d
60179,I -4 3 d
60180,I -4 3 d
60181,I -4 3 d
60182,I -4 3 d
60191,P 43 3 2
602043,P -4 3 n
60207,I -4 3 d
60208,I -4 3 d
6022,F m -3 c
602228,P 43 3 2
602453,P 41 3 2
6027,F m -3 m
60372,F m -3 m
603924,F m -3 c
603926,F m -3 c
60393,F m -3 m
60394,F m -3 m
60395,F m -3 m
60396,F m -3 m
60397,F m -3 m
60398,F m -3 m
60399,F m -3 m
604,F m -3 m
60400,F m -3 m
60415,I a -3
60416,I a -3
604514,I 41 3 2
604887,P -4 3 m
605,F m -3 m
60506,I -4 3 d
60514,F d -3 m Z
60537,I -4 3 d
60538,F m -3 m
605381,P -4 3 m
605385,P -4 3 m
60539,F m -3 m
60540,F m -3 m
60541,F m -3 m
60542,F m -3 m
60559,F m -3 m
60560,F m -3 m
60561,F m -3 m
60562,F m -3 m
605623,P n -3 m S
60563,F m -3 m
605632,P 41 3 2
605634,P 41 3 2
60564,F m -3 m
60565,F m -3 m
605665,P 41 3 2
6058,F m -3 m
605805,I m -3 m
60597,F m -3 c
606170,F m -3 c
60618,I -4 3 d
60620,F m -3 m
606235,P 41 3 2
606237,P 41 3 2
606257,P 41 3 2
606259,P 41 3 2
606363,F d -3 m S
60642,P 41 3 2
606424,F m -3 c
60643,P 41 3 2
60644,P 41 3 2
60652,P 21 3
60682,I m -3
606927,F m -3 c
606971,P -4 3 m
606979,F m -3 c
607038,F m -3 c
607052,F m -3 c
607229,F d -3 m S
6073,P -4 3 n
607358,F d -3 m S
607555,F m -3 c
607558,F m -3 c
607560,F m -3 c
607580,P 41 3 2
607808,F d -3 m S
607842,F d -3 m S
607911,F d -3 m S
608177,F d -3 m S
608269,F d -3 m S
60840,P -4 3 n
608458,P 41 3 2
608469,P 41 3 2
608629,P 41 3 2
60894,I -4 3 d
60926,F m -3 m
6093,F m -3 m
609471,F d -3 m S
60965,P -4 3 m
60966,P 4 3 2
60967,P m -3 m
609762,F m -3 c
6100,I m -3
61021,F m -3 m
61022,F m -3 m
61023,F m -3 m
61024,F m -3 m
61025,F m -3 m
61026,F m -3 m
61027,F m -3 m
61029,F m -3 m
610352,P -4 3 n
610353,P -4 3 n
61058,F -4 3 c
610619,P -4 3 n
61070,F m -3
6110,I a -3 d
6113,I a -3 d
611409,P -4 3 n
61144,P a -3
61151,F -4 3 m
